ID,Jupiter,Ketu,Mars,Mercury,Moon,Neptune,Pluto,Rahu,Saturn,Sun,Uranus,Venus,DOB,TOB,GENDER
386,240.2735199845,268.3644062685,39.1855754237,324.516922725,348.7472446047,323.2041658513,269.0293656148,88.3644062685,265.9866439972,351.0120435147,7.48603473,317.1709597432,2019-04-05,05:49:38,2
387,201.1595941975,280.7057999947,275.615960717,108.4214767467,170.9729402106,321.6902793231,265.2380494665,100.7057999947,248.9203167578,118.341261131,8.5235754738,164.2334936426,2018-08-15,13:25:52,1
388,204.5378026424,279.3145978086,275.8821489757,134.0708224339,154.2839473746,320.9903619506,264.8451547332,99.3145978086,248.5414724257,143.6988866242,8.0962631601,186.7538167617,2018-09-10,20:30:15,2
389,199.4972205504,282.0307664342,281.7284211713,118.4376659622,201.5883162869,322.2097331066,265.7938926951,102.0307664342,250.1782948809,94.4092600422,8.4227420441,138.2686562774,2018-07-21,07:21:22,1
390,212.541308313,277.0346793588,292.477023212,205.8366300518,352.060172404,319.9693790483,264.8673278622,97.0346793588,250.2732771696,186.0152966057,6.5638585335,190.9636154978,2018-10-23,15:04:31,2
391,200.184055511,281.3153586473,278.1115959154,116.4852915672,5.2196995381,321.9557499585,265.4791627419,101.3153586473,249.4079295107,107.308625491,8.5406502949,152.6363058949,2018-08-03,22:21:47,1
392,240.3219469228,268.0382243599,43.2444098695,329.4268881729,68.2544895974,323.4115470534,269.0794520759,88.0382243599,266.2037804795,357.0662296228,7.8318715812,324.603195769,2019-04-11,12:33:16,2
393,238.4421952951,269.9370313236,19.4312296852,335.5861395734,319.6219452868,322.1113440156,268.5405799068,89.9370313236,264.167627776,321.5326880822,5.9761549596,281.5982853599,2019-03-06,13:35:16,1
394,199.5045945209,282.0185163198,281.6692648775,118.5268168909,204.4996571508,322.2059958593,265.7883201188,102.0185163198,250.1636241535,94.6299006586,8.4259972227,138.5202376917,2018-07-21,13:54:15,2
395,235.3652009056,264.8031539904,82.8045647305,77.1428133795,160.8095282597,324.6676900532,268.6199753575,84.8031539904,265.1413926734,56.0989087931,11.1168394247,38.7188599957,2019-06-11,09:42:44,1
396,211.3811273873,277.3531761991,289.5735602541,197.8687746709,278.632973211,320.0710422502,264.8127923291,97.3531761991,249.8949613814,180.4565132753,6.7923645316,193.9512099352,2018-10-17,16:49:44,2
397,222.6538883779,274.6188890963,320.3229185495,213.4757487206,241.4921701804,319.7318701514,265.8354961668,94.6188890963,254.6354122946,232.3301869731,4.9473297731,189.5245848403,2018-12-08,07:10:57,1
398,217.5086118243,275.8199676358,305.6765940285,229.2801060125,297.4036365894,319.7067298049,265.2443280915,95.8199676358,252.2100245423,208.976494971,5.6576808302,181.2498268588,2018-11-15,18:12:59,2
399,219.0227377464,275.4592642362,309.8946025454,227.2415659626,23.4124316479,319.6823988843,265.3992910243,95.4592642362,252.8852555814,215.8411537139,5.4185351787,181.8814462236,2018-11-22,13:34:41,1
400,205.4513681912,279.0121580444,277.1203204886,144.921975215,231.0528786367,320.8340540498,264.7966396104,99.0121580444,248.6055499276,149.2555047135,7.9394885029,190.4421143648,2018-09-16,06:28:43,2
401,230.5993471571,272.6081303195,345.3771638808,261.135027886,9.9245310085,320.387334071,267.0388029706,92.6081303195,259.0016464455,270.5365713515,4.6013929512,223.9088177139,2019-01-15,00:51:06,2
402,201.0113811425,280.786291459,275.8743383618,109.1925759662,149.3764213217,321.7274996827,265.2680155709,100.786291459,248.9744663739,116.8820604916,8.5320994739,162.7442678148,2018-08-14,00:58:37,2
403,218.6769762247,275.541461381,308.9246188568,228.3993083193,2.4614637439,319.6856372209,265.3624170537,95.541461381,252.7280270277,214.2753278591,5.4711779743,181.5813887434,2018-11-20,23:21:05,1
404,234.5305472542,264.4542462292,87.0107008878,86.5405203118,249.5007071287,324.6926423992,268.4859854762,84.4542462292,264.7318577233,62.3871803184,11.3969787515,46.7468808123,2019-06-18,05:43:55,2
405,235.5727723098,264.8893549768,81.7638763828,74.5149112714,137.8119022369,324.6579417468,268.6513523974,84.8893549768,265.2364743767,54.5436119947,11.0441367113,36.7366085558,2019-06-10,00:40:19,1
406,235.3514279657,264.7974334269,82.8735972843,77.3129799642,162.3261768215,324.6682856787,268.6178666516,84.7974334269,265.1349910921,56.2020832475,11.1216153614,38.8504069144,2019-06-11,18:18:10,1
407,236.0123578726,265.0724835429,79.55073866,68.5429421936,88.5479634836,324.6323521612,268.7153207041,85.0724835429,265.429285589,51.2366026691,10.8852045513,32.5264495004,2019-06-06,12:43:59,2
408,213.4969037656,276.7950750215,294.9289099754,211.9417870648,53.2708557665,319.8971276156,264.9225351244,96.7950750215,250.608155054,190.5208505951,6.3788723347,188.2203374214,2018-10-28,08:35:30,2
409,225.6417546517,273.845477119,329.2991063731,226.0386895242,66.5070619132,319.8893657888,266.2544607085,93.845477119,256.1976685312,246.1592950625,4.6930866432,200.223648507,2018-12-21,21:27:35,1
410,202.3851962412,280.0878619771,274.6103259768,110.5683110896,314.4598657238,321.4092263915,265.0441409766,100.0878619771,248.631954601,128.8437664966,8.4086945195,174.440574436,2018-08-26,00:17:40,2
411,215.7181947272,276.2503610793,300.7968641979,223.9544062892,196.8551845572,319.769028673,265.0837057622,96.2503610792,251.4588557276,200.8089477282,5.9660101764,182.928145389,2018-11-07,08:17:31,1
412,239.6552883685,266.964809403,56.5004283728,356.7597841978,337.7105658117,324.0097116607,269.1127141457,86.964809403,266.4891927177,16.8352142707,8.9911863939,349.1272132155,2019-05-01,19:42:08,2
413,199.90509944,281.5475858078,279.2795878851,118.7243702611,310.883330573,322.0458792672,265.5785499428,101.5475858078,249.6372550864,103.1171472532,8.5186846023,148.0503888828,2018-07-30,15:11:16,1
414,236.4573514119,270.7953912437,8.5329604987,319.8151332021,105.7310527212,321.503061995,268.1251463355,90.7953912437,262.7215330151,305.2482737532,5.3325898523,262.4971679532,2019-02-18,13:50:17,2
415,211.4877175437,277.3035826479,289.8364371942,198.625288293,289.6687641621,320.0610761862,264.8172184377,97.3035826479,249.928355012,180.9718360398,6.7712554291,193.7076713526,2018-10-18,13:17:23,1
416,218.0427449974,275.6924800891,307.1556151853,229.4318932712,326.2400434318,319.6951664018,265.2970653355,95.6924800891,252.4442495068,211.4008042062,5.5708457857,181.266624422,2018-11-17,22:57:18,2
417,239.3868914663,269.3741277476,26.5388255262,328.2595238791,96.9402655137,322.5134121793,268.7600471346,89.3741277476,264.9552968891,332.1420325417,6.4772889292,294.2672516273,2019-03-17,08:31:33,2
418,199.7480519866,281.7030272663,280.0805990297,119.3821005217,276.1301948097,322.1022118806,265.6467327439,101.7030272663,249.8024503256,100.3143205019,8.495172071,144.9368795187,2018-07-27,11:47:20,1
419,240.1988454745,267.5966805135,48.7155003713,338.9381298392,187.6985462661,323.6747430377,269.1174726009,87.5966805135,266.4016788267,5.2239688835,8.3074630614,334.6787831702,2019-04-19,17:31:43,2
420,,,,,,,,,,,,,2018-06-26,20:06:02,1
421,204.5188454601,279.3343287544,275.8599155255,133.8392782538,148.8448511246,320.9937322056,264.8463574856,99.3343287544,248.5406859528,143.5799451722,8.0994027757,186.6683664508,2018-09-10,05:34:05,2
422,239.7935968412,267.0874105187,54.9935793047,352.9566840757,309.9876688353,323.9490330915,269.1191112794,87.0874105187,266.4904648006,14.5872983952,8.858996596,346.3213776895,2019-04-29,09:10:34,1
423,232.8321416258,271.9815430755,353.3845726331,280.3385224722,180.4164849375,320.7329708291,267.434063023,91.9815430755,260.3583037677,282.5671707664,4.7461751441,236.8507748144,2019-01-27,00:07:56,2
424,235.9303673528,271.015129087,6.0698351669,313.446555836,45.9114385704,321.3700174365,268.0202317832,91.015129087,262.3614218197,301.5667107417,5.2111144264,258.2487924745,2019-02-14,08:19:09,1
425,225.1263424954,274.0020704169,327.7212880295,223.0436188254,24.3687353346,319.8544508379,266.1786413813,94.0020704169,255.9209102443,243.7450220469,4.7270573315,198.1635264975,2018-12-20,01:32:20,2
426,201.1188471225,280.7276224085,275.6834047434,108.6103856212,165.2162731013,321.7004258035,265.2461089484,100.7276224085,248.9346716811,117.945583952,8.526071454,163.8311746191,2018-08-15,03:32:52,1
427,237.840063979,270.2273049972,15.7530938482,333.8412874947,254.8223870084,321.9035160468,268.4100845474,90.2273049972,263.7089734918,316.0379687469,5.7406017072,275.1028312753,2019-03-01,00:07:24,2
428,239.2306752474,266.6489235279,60.3754114091,7.3093768589,54.4734327092,324.1557883851,269.0845291725,86.6489235279,266.4457711016,22.6159080517,9.3291948456,356.3604093138,2019-05-07,18:45:59,1
429,237.6153293584,265.7726266674,71.0644803707,41.6168845694,279.9755769829,324.4757083307,268.9228533099,85.7726266674,266.0346912607,38.5623469173,10.2295204236,16.4465796853,2019-05-24,08:38:23,2
430,219.0119403352,275.4618298111,309.8642541674,227.2839294461,22.7457560422,319.682478869,265.3981262245,95.4618298111,252.8803191547,215.7922657839,5.4201602131,181.8707534913,2018-11-22,06:24:58,1
431,236.5651004459,265.3059582199,76.7250690789,60.1958687478,27.7589887571,324.5902813601,268.7912970511,85.3059582199,265.655554131,47.0151371661,10.674397459,27.1610340845,2019-06-02,03:59:34,2
432,201.5977432423,280.4836922275,275.0465768601,107.5195512979,225.4729569455,321.5849209041,265.1589726195,100.4836922275,248.788349693,122.3712158724,8.4904922186,168.2632512219,2018-08-19,18:01:24,1
433,236.9301240309,265.4636892504,74.8138015154,54.1415775644,349.787877879,324.5560997917,268.8389745583,85.4636892504,265.7951307033,44.1603692906,10.5273658242,23.5380686249,2019-05-29,22:33:24,2
434,233.7209153198,264.1046588943,91.2167710898,93.8253404883,329.3112671755,324.6941114115,268.3418139204,84.1046588943,264.28792234,68.6811102052,11.6530080338,54.8004055712,2019-06-24,20:03:33,2
435,200.0521989162,281.4329574152,278.6290857407,117.6603838321,337.1682299286,321.997093393,265.5234085369,101.4329574152,249.5082690171,105.4244925524,8.5327256224,150.5857700978,2018-08-01,15:06:10,2
436,204.3367938853,279.383816199,275.6544243037,131.6091445425,135.0701913091,321.0263578877,264.8583316281,99.383816199,248.5343395698,142.4293226531,8.129274693,185.8289025465,2018-09-09,06:09:19,1
437,239.504021683,269.2881034009,27.621497446,326.7676665126,120.9027229488,322.5742755601,268.7894344575,89.2881034009,265.0630010089,333.7573030248,6.5583822908,296.210309146,2019-03-18,20:59:10,2
438,237.969417444,270.1678692803,16.5068547675,334.5702498029,268.192244317,321.9459972082,268.4377161379,90.1678692803,263.8056088037,317.1641850694,5.7874520649,276.4303072212,2019-03-02,02:02:30,1
439,240.2998460365,268.2694898098,40.3680113905,325.7189889301,11.1620208406,323.26548619,269.0458201287,88.2694898098,266.0559191369,352.7760647548,7.5859469115,319.3325368865,2019-04-06,23:48:53,1
440,235.5376776124,271.1266509431,4.3087585657,308.7602201569,18.2933215607,321.2764528583,267.9431931417,91.1266509431,262.0975305715,298.9334382393,5.130221548,255.2285407116,2019-02-12,07:48:40,2
441,211.9752740512,277.1917277509,291.0492752574,202.0225634147,314.8888573317,320.0171013853,264.8389860622,97.1917277509,250.0846776583,183.3166219669,6.6749556377,192.5037421656,2018-10-20,15:56:54,2
442,199.4160514351,282.985924534,284.9536044952,101.7247067064,312.1360272065,322.4249403313,266.2326791789,102.985924534,251.4273674991,77.2152874018,8.040947075,118.2036661092,2018-07-03,07:46:00,1
443,230.8688550235,272.5350595806,346.3105138487,263.3098325561,28.0340090481,320.4248682925,267.085355007,92.5350595806,259.162222081,271.9409168875,4.6120762686,225.3874841908,2019-01-16,17:56:43,2
444,205.9921429159,278.8411023365,277.9853266106,150.9673084165,269.7434643269,320.7469245296,264.7759336643,98.8411023365,248.6653937552,152.4048638771,7.8424059256,192.2352147547,2018-09-19,15:56:59,1
445,238.9855331482,269.63577591,23.23962982,332.7997410288,29.6847294104,322.3269673988,268.6636889233,89.6357759099,264.6065700891,327.2188858486,6.2375450702,288.3680303641,2019-03-12,04:01:33,2
446,201.930529713,280.3275570887,274.7809419847,108.151305753,260.7751406065,321.5088226517,265.106765044,100.3275570887,248.7113063046,125.2073661922,8.458963247,171.0184763847,2018-08-22,10:44:13,1
447,201.2703891007,280.6475547578,275.4457391818,107.9981727036,185.9619078948,321.663007636,265.2167843045,100.6475547578,248.8832056397,119.3975791294,8.5162470127,165.3019135014,2018-08-16,14:48:37,2
448,226.0239425101,273.7827109998,330.4776391058,228.3754771031,84.0595695131,319.9173932163,266.3116057064,93.7827109998,256.4047872337,247.9592741752,4.6707620412,201.8030273172,2018-12-23,22:53:11,1
449,226.9281972183,273.55915454,333.2976426447,234.2081487206,145.9200334884,319.9908207979,266.4496608064,93.55915454,256.9010923678,252.2565418817,4.6277616721,205.7086038916,2018-12-28,02:08:05,2
450,209.902711561,277.7197001365,286.0253997995,186.8371803551,192.1190584728,320.2226065959,264.7645569957,97.7197001365,249.4629223832,173.192241386,7.0863163012,196.3750123753,2018-10-10,20:49:50,2
451,235.5032772283,271.1385250838,4.1571887294,308.3549241134,15.4454745439,321.2684677252,267.936489503,91.1385250838,262.0745797811,298.7067459005,5.1234983327,254.969275838,2019-02-12,02:26:00,1
452,216.1932959079,276.1355738338,302.0795149676,225.9101704327,225.327394333,319.7489140063,265.1237746469,96.1355738338,251.6528362651,202.9844147522,5.8817412276,182.2226199099,2018-11-09,19:16:43,2
453,228.9565315649,273.0417830168,339.8468361392,248.5278447016,271.443656808,320.1814272086,266.7622148909,93.0417830168,258.0405629953,262.1959272514,4.5722563882,215.3377483153,2019-01-06,21:27:04,1
454,224.011796219,274.2716379456,324.3523188524,217.4452972804,319.7640090447,319.7901693433,266.0197385295,94.2716379456,255.3326857809,238.5689975099,4.8151279498,193.9992722521,2018-12-14,22:27:08,2
455,220.4182606211,275.1280572819,313.8486513186,219.5557844201,112.6860941113,319.6834537895,265.5567903835,95.1280572819,253.5372261548,222.1606540137,5.2191260349,183.9301073422,2018-11-28,15:34:53,1
456,200.7182586454,280.9557279662,276.4991752199,111.3488321729,101.5903923231,321.8038331272,265.333078082,100.9557279662,249.0989689954,113.8125128113,8.5438129261,159.5642509815,2018-08-10,20:14:22,2
457,238.9624063137,266.4779487824,62.4681781455,13.4725005238,98.8772422377,324.2284331889,269.0624628123,86.4779487824,266.3985270833,25.7375526802,9.509982072,0.2771368071,2019-05-11,00:12:01,1
458,221.0238255655,274.9843936719,315.5843384531,216.2648935823,150.7352648558,319.6907913194,265.6291173162,94.9843936719,253.8283056511,224.9069429433,5.1393349397,185.1930826249,2018-12-01,04:38:47,2
459,200.358472165,281.1885243003,277.5072844845,114.7764131958,37.2951794078,321.9037798546,265.4264418088,101.1885243003,249.2922596767,109.6005005176,8.546043243,155.1051739611,2018-08-06,10:48:22,1
460,208.7262707314,278.0402522583,283.3615379128,177.2392290165,105.7560950656,320.3614248969,264.7452646993,98.0402522583,249.1650421353,167.2222239826,7.3198227514,196.7948696085,2018-10-04,20:39:11,2
461,229.5903761873,272.8766784871,341.9501838114,253.2691148026,308.2472084042,320.2563626606,266.8676059953,92.8766784871,258.4078372027,265.3725031837,4.5764733192,218.5567208017,2019-01-10,02:13:37,1
462,223.4303725175,274.3815639077,322.6172666643,215.2397939105,295.2300183828,319.7625473902,265.9395700469,94.3815639077,255.031472254,235.889798918,4.8685220235,191.9973003029,2018-12-12,04:43:40,2
463,240.0923066873,267.4236492598,50.8521102528,343.3692751573,232.6438631744,323.7716987114,269.12308438,87.4236492598,266.4487315159,8.4100786475,8.4949302014,338.6319397704,2019-04-22,23:53:40,1
464,235.8576226344,265.0078639298,80.3320302624,70.7099010052,105.9233451171,324.6421420896,268.6931825374,85.0078639298,265.3627295384,52.4039874219,10.9419694671,34.0119250687,2019-06-07,12:59:58,2
465,239.2931813927,266.6913410741,59.8556837628,5.8295512488,43.7065322513,324.1370462062,269.0892654599,86.6913410741,266.4549247107,21.8406208127,9.2840675925,355.3888355969,2019-05-06,18:33:19,1
466,239.5472054438,269.2549177537,28.0388697863,326.2245704878,130.3052417067,322.5976745702,268.8004529417,89.2549177537,265.1036016826,334.3799844786,6.5899378613,296.9603282888,2019-03-19,15:30:57,2
467,201.2884774047,280.6602710059,275.4197244355,107.9416887465,182.7360796219,321.6585981151,265.2133995347,100.6602710059,248.8774036143,119.5674406696,8.5149788158,165.472941873,2018-08-16,07:03:05,2
468,239.2185927377,266.640849603,60.4743070511,7.593252821,56.5356698881,324.1593239456,269.0835946607,86.640849603,266.443913073,22.7634303588,9.3377727283,356.5453337631,2019-05-07,23:25:22,2
469,234.0901156509,264.2661367802,89.2748398273,90.7425284242,293.097496752,324.6964069209,268.4095588556,84.2661367802,264.4966554583,65.7743570899,11.5380102162,51.0790434599,2019-06-21,13:55:35,1
470,222.8228429953,274.5565020172,320.8199919731,213.7205655044,255.9428307235,319.7379396216,265.8578414811,94.5565020172,254.7209746693,233.1031269701,4.9294671239,190.0420448148,2018-12-09,08:26:15,2
471,200.0494014497,281.4220186083,278.6406951081,117.6834693757,339.7236460178,321.9979928622,265.5243954659,101.4220186083,249.5105398213,105.382822954,8.5325144984,150.5402149439,2018-08-02,01:03:26,1
472,225.2887036795,273.9625545522,328.2169288366,223.9653396523,34.6956286164,319.8650906771,266.2023666005,93.9625545522,256.0077720759,244.5040148688,4.7158805796,198.8036805842,2018-12-20,14:26:07,1
